cell_id,option,cost_inr,person_degC,tier1_person_degC,row0,col0,lon,lat
12285,greening,992250.0,3180.969430923462,0.0,1110,750,80.25814,13.04824
7233,greening,972000.0,3179.9189335405827,2831.449754714966,650,830,80.27991,13.17308
14468,greening,1012500.0,3177.4142055511475,0.0,1310,580,80.21127,12.99385
11632,greening,941625.0000000001,3175.2637329101562,0.0,1050,820,80.27746,13.06457
14154,greening,941625.0000000001,3173.1598365306854,0.0,1280,740,80.25551,13.00212
10867,greening,820124.9999999999,3170.0658674240112,0.0,980,870,80.29124,13.0836
13365,greening,972000.0,3169.3039989471436,0.0,1210,550,80.20289,13.02095
11300,greening,556875.0000000001,3165.9724655151367,657.160831451416,1020,800,80.2719,13.0727
10387,greening,1012500.0,3164.576557159424,397.6201972961426,940,470,80.18052,13.09412
11290,greening,921374.9999999999,3161.2626361846924,0.0,1020,700,80.24423,13.07262
13109,greening,921374.9999999999,3155.9515895843506,0.0,1190,190,80.10328,13.02605
13354,greening,992250.0,3155.318431377411,0.0,1210,440,80.17246,13.02086
11059,greening,769500.0,3153.60701751709,0.0,1000,590,80.21377,13.07795
10947,greening,941625.0000000001,3152.1164197921753,0.0,990,570,80.20823,13.08065
15981,greening,840375.0000000001,3150.4687757492065,0.0,1450,310,80.13672,12.95564
10425,greening,1002375.0,3147.740131378174,0.0,940,850,80.28567,13.09444
11299,greening,901125.0,3144.912196159363,0.0,1020,790,80.26913,13.07269
15131,greening,972000.0,3142.817816257477,0.0,1370,610,80.21962,12.9776
12166,greening,992250.0,3139.7869510650635,0.0,1100,660,80.23323,13.05088
11717,greening,779625.0,3137.3842191696167,0.0,1060,570,80.20829,13.06166
10304,greening,1012500.0,3136.8456172943115,2737.2137775421143,930,740,80.25522,13.09706
12927,greening,779625.0,3132.2936210632324,0.0,1170,570,80.20839,13.03182
10537,greening,982125.0,3128.923921585083,0.0,950,870,80.29121,13.09174
12585,greening,921374.9999999999,3120.985300064087,0.0,1140,450,80.17516,13.03985
7453,greening,972000.0,3116.267399787903,3116.267399787903,670,830,80.27992,13.16766
12265,greening,911250.0,3111.243730545044,0.0,1110,550,80.2028,13.04808
15352,greening,1012500.0,3108.940052986145,0.0,1390,620,80.22241,12.97219
11609,greening,982125.0,3107.3002376556396,0.0,1050,590,80.21382,13.06439
13051,greening,799875.0,3104.3256673812866,0.0,1180,710,80.24713,13.02922
12283,greening,830250.0,3094.399926185608,0.0,1110,730,80.2526,13.04823
12923,greening,1012500.0,3087.6218547821045,0.0,1170,530,80.19732,13.03179
11389,greening,911250.0,3078.586799621582,0.0,1030,590,80.2138,13.06981
10315,greening,1012500.0,3077.2682037353516,0.0,930,850,80.28566,13.09715
11962,greening,1012500.0,3074.525566101074,0.0,1080,820,80.27748,13.05644
12275,greening,931500.0,3070.691074371338,0.0,1110,650,80.23047,13.04816
10205,greening,992250.0,3068.043260574341,0.0,920,850,80.28566,13.09986
12713,greening,911250.0,3066.9618549346924,0.0,1150,630,80.22497,13.0373
13154,greening,921374.9999999999,3065.8079946041107,0.0,1190,640,80.22777,13.02645
11182,greening,779625.0,3061.8962049484253,0.0,1010,720,80.24975,13.07535
11927,greening,1002375.0,3060.8849773406982,0.0,1080,470,80.18064,13.05615
9805,greening,820124.9999999999,3060.2897996902466,0.0,890,150,80.09192,13.10739
12058,greening,860625.0,3059.139723777771,0.0,1090,680,80.23875,13.05361
10847,greening,759375.0,3057.286729335785,0.0,980,670,80.23589,13.08344
10312,greening,992250.0,3045.8397789001465,0.0,930,820,80.27736,13.09712
14157,greening,789750.0,3045.3938307762146,0.0,1280,770,80.26381,13.00215
13028,greening,961875.0,3044.251127243042,0.0,1180,480,80.1835,13.02903
11502,greening,972000.0,3040.3605422973633,0.0,1040,620,80.22211,13.06713
9104,greening,911250.0,3032.343635559082,152.93986892700195,820,840,80.28281,13.12698
12615,greening,921374.9999999999,3031.9769234657288,0.0,1140,750,80.25816,13.04011
12272,greening,951750.0,3029.787947654724,0.0,1110,620,80.22217,13.04814
9105,greening,972000.0,3026.524850845337,855.1926555633545,820,850,80.28558,13.12699
14152,greening,931500.0,3022.7747659683228,0.0,1280,720,80.24998,13.00211
10278,greening,992250.0,3021.111204147339,131.4455966949463,930,480,80.18327,13.09684
15544,greening,1002375.0,3019.308512687683,0.0,1410,340,80.14498,12.96652
13001,greening,840375.0000000001,3016.25368309021,0.0,1180,210,80.1088,13.02878
11817,greening,992250.0,3016.038549423218,0.0,1070,470,80.18063,13.05886
13061,greening,951750.0,3014.1231083869934,0.0,1180,810,80.27479,13.0293
12550,greening,870750.0,3011.258194923401,0.0,1140,100,80.07833,13.03953
10388,greening,931500.0,3010.833505630493,1772.8820638656616,940,480,80.18328,13.09413
13261,greening,951750.0,3008.2410564422607,0.0,1200,610,80.21948,13.02372
10749,greening,820124.9999999999,3006.63045501709,0.0,970,790,80.26909,13.08625
11491,greening,972000.0,3005.79616355896,3005.79616355896,1040,510,80.19167,13.06703
7781,greening,1012500.0,3005.248754501343,2807.9579162597656,700,810,80.27441,13.15951
13047,greening,678374.9999999999,3004.945446252823,0.0,1180,670,80.23606,13.02919
12289,greening,972000.0,3004.1035480499268,0.0,1110,790,80.2692,13.04827
10636,greening,961875.0,3002.9319744110107,0.0,960,760,80.26078,13.08894
10028,greening,688500.0000000001,3001.375123977661,0.0,910,180,80.10024,13.10199
12916,greening,810000.0,2998.5858488082886,0.0,1170,460,80.17796,13.03173
12284,greening,911250.0,2998.3662395477295,0.0,1110,740,80.25537,13.04824
12936,greening,921374.9999999999,2994.5746002197266,0.0,1170,660,80.23329,13.0319
13030,greening,941625.0000000001,2989.0485458374023,0.0,1180,500,80.18903,13.02905
11945,greening,901125.0,2986.550601005554,0.0,1080,650,80.23044,13.0563
15132,greening,982125.0,2983.348942756653,0.0,1370,620,80.22239,12.97761
10728,greening,891000.0,2978.32781124115,0.0,970,580,80.21098,13.08608
13255,greening,972000.0,2978.264451980591,0.0,1200,550,80.20288,13.02367
15980,greening,992250.0,2972.028573989868,0.0,1450,300,80.13395,12.95563
12066,greening,870750.0,2970.5049619674683,0.0,1090,760,80.26089,13.05368
11065,greening,820124.9999999999,2968.071898460388,31.651451110839844,1000,650,80.23038,13.078
11394,greening,931500.0,2962.6658906936646,0.0,1030,640,80.22764,13.06985
12725,greening,779625.0,2962.443483352661,0.0,1150,750,80.25817,13.03739
14042,greening,870750.0,2959.399679660797,0.0,1270,720,80.24997,13.00482
12826,greening,921374.9999999999,2957.164840698242,0.0,1160,660,80.23328,13.03461
15435,greening,972000.0,2955.008128643036,0.0,1400,350,80.14774,12.96924
12609,greening,728999.9999999999,2952.6118307113647,0.0,1140,690,80.24156,13.04006
12931,greening,870750.0,2952.081714630127,0.0,1170,610,80.21945,13.03185
12373,greening,698625.0,2951.5350275039673,1333.2934379577637,1120,530,80.19728,13.04535
12509,greening,941625.0000000001,2949.288077354431,0.0,1130,790,80.26922,13.04285
14911,greening,911250.0,2948.9223852157593,0.0,1350,610,80.21961,12.98303
13593,greening,739125.0000000001,2947.3801639080048,0.0,1230,630,80.22504,13.0156
11519,greening,688500.0000000001,2944.471238091588,0.0,1040,790,80.26915,13.06726
11510,greening,739125.0000000001,2941.9443759918213,0.0,1040,700,80.24425,13.06719
12935,greening,759375.0,2934.157462120056,0.0,1170,650,80.23052,13.03189
10839,greening,931500.0,2932.222053527832,0.0,980,590,80.21376,13.08338
4711,greening,840375.0000000001,2931.358055114746,1312.8381576538086,420,910,80.30188,13.23553
14919,greening,921374.9999999999,2930.001588821411,0.0,1350,690,80.24173,12.98309
7894,greening,951750.0,2928.298098564148,1179.6860275268555,710,840,80.28272,13.15682
10858,greening,850500.0,2925.7624197006226,0.0,980,780,80.26633,13.08353
11407,greening,860625.0,2923.7578868865967,0.0,1030,770,80.26361,13.06996
13491,greening,769500.0,2921.414438724518,0.0,1220,710,80.24716,13.01837
12950,greening,961875.0,2913.859646320343,0.0,1170,800,80.27202,13.03201
10956,greening,891000.0,2912.622220993042,0.0,990,660,80.23314,13.08072
16328,greening,870750.0,2907.5449533462524,1465.4472370147705,1480,480,80.18376,12.94765
13249,greening,637875.0,2901.0557556152344,0.0,1200,490,80.18628,13.02361
13148,greening,810000.0,2898.6584672927856,0.0,1190,580,80.21117,13.0264
11175,greening,769500.0,2898.006630897522,0.0,1010,650,80.23039,13.07529
11385,greening,698625.0,2897.432287454605,1598.2571239471436,1030,550,80.20273,13.06978
12159,greening,982125.0,2895.7524976730347,0.0,1100,590,80.21386,13.05083
12833,greening,941625.0000000001,2894.485076904297,0.0,1160,730,80.25264,13.03466
14355,greening,951750.0,2889.4892559051514,0.0,1300,550,80.20297,12.99654
4712,greening,708750.0,2889.4319920539856,2889.4319920539856,420,920,80.30465,13.23554
11516,greening,688500.0000000001,2888.6531915664673,0.0,1040,760,80.26085,13.06724
14044,greening,840375.0000000001,2881.0705184936523,0.0,1270,740,80.2555,13.00483
9918,greening,901125.0,2876.4892358779907,0.0,900,180,80.10023,13.10471
7893,greening,1012500.0,2874.8099937438965,1799.7937488555908,710,830,80.27996,13.15681
11884,greening,759375.0,2872.3453063964844,0.0,1080,40,80.06167,13.05574
10748,greening,870750.0,2871.826202392578,0.0,970,780,80.26633,13.08624
11297,greening,840375.0000000001,2868.653169095516,0.0,1020,770,80.2636,13.07267
11847,greening,799875.0,2867.4414892196655,0.0,1070,770,80.26364,13.05911
8553,greening,951750.0,2865.461619615555,1779.7181644439697,770,830,80.28,13.14053
10755,greening,728999.9999999999,2860.2135257720947,0.0,970,850,80.2857,13.0863
16108,greening,891000.0,2852.5976524353027,0.0,1460,480,80.18375,12.95308
12934,greening,941625.0000000001,2852.141077041626,0.0,1170,640,80.22775,13.03188
11622,greening,698625.0,2849.090524673462,0.0,1050,720,80.24979,13.0645
11050,greening,850500.0,2848.782380104065,0.0,1000,500,80.18887,13.07787
15657,greening,891000.0,2842.211435317993,0.0,1420,370,80.15329,12.96383
12226,greening,708750.0,2837.6247062683105,0.0,1110,160,80.0949,13.04772
13474,greening,870750.0,2836.477005958557,0.0,1220,540,80.20013,13.01823
12170,greening,830250.0,2835.3822317123413,0.0,1100,700,80.24429,13.05092
14043,greening,820124.9999999999,2834.6319303512573,0.0,1270,730,80.25273,13.00483
12152,greening,911250.0,2823.4993228912354,0.0,1100,520,80.19449,13.05077
12271,greening,931500.0,2823.273899078369,0.0,1110,610,80.2194,13.04813
11274,greening,901125.0,2818.370792388916,0.0,1020,540,80.19996,13.07248
12172,greening,637875.0,2812.568881034851,0.0,1100,720,80.24983,13.05093
10966,greening,708750.0,2810.247699737549,0.0,990,760,80.26081,13.0808
13389,greening,597375.0,2807.9010944366455,0.0,1210,790,80.26928,13.02115
10208,greening,1002375.0,2796.8586101531982,0.0,920,880,80.29396,13.09988
15037,greening,901125.0,2796.5805955827236,0.0,1360,770,80.26387,12.98044
12840,greening,708750.0,2793.238907814026,0.0,1160,800,80.27201,13.03472
10529,greening,921374.9999999999,2793.0797185897827,2240.554223060608,950,790,80.26908,13.09168
14580,greening,820124.9999999999,2792.5434041023254,0.0,1320,600,80.21681,12.99116
9956,greening,921374.9999999999,2789.9207334518433,184.9498805999756,900,560,80.20539,13.10505
12506,greening,698625.0,2787.253653526306,0.0,1130,760,80.26092,13.04283
12385,greening,830250.0,2784.2716007232666,0.0,1120,650,80.23048,13.04545
10638,greening,911250.0,2784.1240701675415,190.6418342590332,960,780,80.26632,13.08896
12286,greening,921374.9999999999,2780.828399658203,0.0,1110,760,80.2609,13.04825
10422,greening,830250.0,2776.8985710144043,0.0,940,820,80.27737,13.09441
10298,greening,850500.0,2776.285436630249,0.0,930,680,80.23862,13.09701
14357,greening,911250.0,2775.1303005218506,0.0,1300,570,80.2085,12.99656
14921,greening,526500.0,2772.9783067703247,0.0,1350,710,80.24727,12.98311
13026,greening,921374.9999999999,2772.9507660865784,0.0,1180,460,80.17796,13.02901
12838,greening,880875.0,2772.453722000122,0.0,1160,780,80.26648,13.0347
12945,greening,840375.0000000001,2765.1246008872986,0.0,1170,750,80.25819,13.03197
11787,greening,577125.0,2764.3808522224426,442.0882682800293,1070,170,80.09763,13.05858
14590,greening,668250.0,2763.021608352661,0.0,1320,700,80.24448,12.99124
12335,greening,739125.0000000001,2762.0570125579834,0.0,1120,150,80.09214,13.045
13169,greening,891000.0,2759.5497970581055,0.0,1190,790,80.26927,13.02657
11947,greening,830250.0,2758.212502479553,0.0,1080,670,80.23598,13.05632
13483,greening,668250.0,2755.717596054077,0.0,1220,630,80.22503,13.01831
12806,greening,789750.0,2753.543704032898,0.0,1160,460,80.17795,13.03444
13036,greening,870750.0,2750.022470474243,0.0,1180,560,80.20563,13.0291
14155,greening,870750.0,2749.9807176589966,0.0,1280,750,80.25827,13.00213
12477,greening,840375.0000000001,2745.228910446167,0.0,1130,470,80.18069,13.04258
11838,greening,911250.0,2743.091619491577,0.0,1070,680,80.23874,13.05904
12496,greening,779625.0,2734.9260244369507,0.0,1130,660,80.23325,13.04275
13276,greening,840375.0000000001,2734.8409719467163,0.0,1200,760,80.26098,13.02384
12938,greening,718875.0,2731.139133453369,0.0,1170,680,80.23882,13.03191
13146,greening,607500.0000000001,2726.103319168091,0.0,1190,560,80.20564,13.02639
11732,greening,769500.0,2721.058151245117,0.0,1060,720,80.2498,13.06178
10724,greening,901125.0,2718.3121242523193,0.0,970,540,80.19991,13.08605
13155,greening,789750.0,2716.1846619844437,0.0,1190,650,80.23054,13.02646
13056,greening,840375.0000000001,2713.8184995651245,0.0,1180,760,80.26096,13.02926
13383,greening,648000.0,2709.8895530700684,0.0,1210,730,80.25268,13.0211
12489,greening,820124.9999999999,2705.0074882507324,0.0,1130,590,80.21389,13.04269
12213,greening,698625.0,2701.28502368927,0.0,1110,30,80.05893,13.0476
11190,greening,850500.0,2700.973515033722,0.0,1010,800,80.27189,13.07541
13496,greening,769500.0,2700.5073890686035,0.0,1220,760,80.26099,13.01841
13934,greening,728999.9999999999,2692.5994005203247,0.0,1260,740,80.25549,13.00755
10318,greening,992250.0,2692.4329195022583,0.0,930,880,80.29397,13.09717
10948,greening,870750.0,2688.9814846515656,0.0,990,580,80.211,13.08065
16219,greening,860625.0,2684.836456298828,0.0,1470,490,80.18652,12.95038
9467,greening,718875.0,2682.420718193054,0.0,860,70,80.06975,13.11545
11841,greening,728999.9999999999,2673.468159675598,0.0,1070,710,80.24704,13.05906
13032,greening,759375.0,2670.4829711914062,0.0,1180,520,80.19456,13.02907
14927,greening,880875.0,2663.1801137924194,0.0,1350,770,80.26386,12.98316
11295,greening,597375.0,2659.9722633361816,0.0,1020,750,80.25806,13.07266
11505,greening,799875.0,2658.0847969055176,0.0,1040,650,80.23041,13.06715
14595,greening,880875.0,2655.959776878357,0.0,1320,750,80.25831,12.99128
11160,greening,850500.0,2651.5762510299683,0.0,1010,500,80.18888,13.07516
7891,greening,992250.0,2650.748643398285,459.7107448577881,710,810,80.27442,13.15679
11839,greening,860625.0,2645.9730339050293,0.0,1070,690,80.2415,13.05905
9355,greening,668250.0,2643.037398338318,0.0,850,50,80.0642,13.11814
4061,greening,779625.0,2642.8879556655884,1655.1148738861084,360,1010,80.32952,13.25188
12120,greening,728999.9999999999,2641.712490081787,0.0,1100,200,80.10596,13.05048
7672,greening,1002375.0,2641.3468055725098,768.9608087539673,690,820,80.27717,13.16223
10189,greening,860625.0,2641.34183883667,445.6891860961914,920,690,80.24138,13.09973
11731,greening,658125.0,2637.1740713119507,0.0,1060,710,80.24703,13.06177
12175,greening,779625.0,2636.386820793152,0.0,1100,750,80.25813,13.05096
12054,greening,799875.0,2633.4493165016174,0.0,1090,640,80.22769,13.05358
13040,greening,850500.0,2631.365584373474,0.0,1180,600,80.2167,13.02913
9917,greening,688500.0000000001,2624.852660179138,0.0,900,170,80.09746,13.1047
12400,greening,850500.0,2622.7332830429077,0.0,1120,800,80.27198,13.04557
10857,greening,617625.0,2620.7724285125732,0.0,980,770,80.26357,13.08352
9464,greening,526500.0,2619.2874870300293,0.0,860,40,80.06144,13.11542
15880,greening,840375.0000000001,2617.0081729888916,0.0,1440,400,80.1616,12.95843
10725,greening,850500.0,2613.0997581481934,0.0,970,550,80.20268,13.08605
10621,greening,769500.0,2606.7244997024536,0.0,960,610,80.21927,13.08882
12495,greening,789750.0,2606.3181161880493,0.0,1130,650,80.23049,13.04274
13269,greening,830250.0,2605.2982892990112,0.0,1200,690,80.24161,13.02378
11896,greening,769500.0,2605.051956176758,235.19048500061035,1080,160,80.09487,13.05586
12823,greening,830250.0,2603.8339500427246,0.0,1160,630,80.22498,13.03458
12499,greening,810000.0,2602.8255903720856,0.0,1130,690,80.24155,13.04277
13140,greening,759375.0,2601.7389030456543,0.0,1190,500,80.18904,13.02634
12331,greening,597375.0,2594.3622436523438,0.0,1120,110,80.08108,13.04496
14815,greening,718875.0,2589.7385454177856,0.0,1340,750,80.25832,12.98585
13386,greening,850500.0,2584.526372909546,0.0,1210,760,80.26098,13.02113
11900,greening,648000.0,2584.088441133499,495.50809478759766,1080,200,80.10594,13.0559
11730,greening,810000.0,2569.532390356064,0.0,1060,700,80.24426,13.06177
13917,greening,749250.0,2565.140627861023,1007.8413410186768,1260,570,80.20846,13.00741
9954,greening,850500.0,2563.8888788223267,0.0,900,540,80.19985,13.10503
10969,greening,779625.0,2561.0493931770325,0.0,990,790,80.26911,13.08083
14156,greening,799875.0,2560.3727062940598,0.0,1280,760,80.26104,13.00214
13806,greening,820124.9999999999,2550.02432012558,0.0,1250,560,80.20569,13.01011
10727,greening,607500.0000000001,2548.8199315071106,0.0,970,570,80.20821,13.08607
9549,greening,901125.0,2548.605679512024,0.0,860,890,80.29668,13.11617
10169,greening,840375.0000000001,2546.767565727234,0.0,920,490,80.18603,13.09957
13034,greening,607500.0000000001,2542.410189628601,0.0,1180,540,80.2001,13.02908
10959,greening,637875.0,2537.627077102661,0.0,990,690,80.24144,13.08075
12728,greening,840375.0000000001,2534.431639611721,0.0,1150,780,80.26647,13.03742
14485,greening,799875.0,2532.463623046875,0.0,1310,750,80.2583,12.99399
10632,greening,627750.0,2531.955881357193,0.0,960,720,80.24971,13.08891
12386,greening,810000.0,2528.0899008512497,0.0,1120,660,80.23324,13.04546
11995,greening,759375.0,2528.0692806243896,0.0,1090,50,80.06445,13.05304
15545,greening,880875.0,2527.3121633529663,0.0,1410,350,80.14775,12.96653
13164,greening,840375.0000000001,2518.363366961479,0.0,1190,740,80.25544,13.02653
12695,greening,769500.0,2515.4928226470947,0.0,1150,450,80.17517,13.03714
13002,greening,769500.0,2514.922573328018,0.0,1180,220,80.11157,13.02879
13932,greening,739125.0000000001,2514.5389165878296,0.0,1260,720,80.24996,13.00753
12376,greening,749250.0,2513.702283859253,0.0,1120,560,80.20558,13.04537
13167,greening,769500.0,2508.368339538574,0.0,1190,770,80.26373,13.02656
11171,greening,810000.0,2501.60293674469,0.0,1010,610,80.21932,13.07526
12323,greening,617625.0,2500.820478439331,0.0,1120,30,80.05894,13.04488
10854,greening,820124.9999999999,2494.414037704468,0.0,980,740,80.25526,13.0835
10061,greening,637875.0,2492.051408290863,1861.087968826294,910,510,80.19156,13.1023
13587,greening,607500.0000000001,2485.850387573242,0.0,1230,570,80.20844,13.01555
11169,greening,688500.0000000001,2485.277448654175,0.0,1010,590,80.21378,13.07524
12225,greening,526500.0,2482.259349822998,0.0,1110,150,80.09213,13.04771
12171,greening,648000.0,2481.704481124878,0.0,1100,710,80.24706,13.05092
12498,greening,607500.0000000001,2479.895513534546,0.0,1130,680,80.23879,13.04276
1647,greening,941625.0000000001,2471.5093940608203,2073.9975090026855,140,1070,80.34598,13.3116
16109,greening,728999.9999999999,2471.4985160827637,0.0,1460,490,80.18651,12.95309
13052,greening,728999.9999999999,2463.117649078369,0.0,1180,720,80.24989,13.02923
12005,greening,718875.0,2458.318346977234,0.0,1090,150,80.09211,13.05314
13035,greening,698625.0,2455.478268623352,0.0,1180,550,80.20286,13.02909
15773,greening,779625.0,2449.4287729263306,0.0,1430,430,80.16989,12.96117
12807,greening,678374.9999999999,2449.0507974624634,0.0,1160,470,80.18071,13.03445
12497,greening,739125.0000000001,2448.521325111389,0.0,1130,670,80.23602,13.04275
10965,greening,698625.0,2435.66084253788,0.0,990,750,80.25804,13.08079
12324,greening,536625.0,2425.254253387451,0.0,1120,40,80.06171,13.04489
10194,greening,799875.0,2423.914037704468,204.6994228363037,920,740,80.25522,13.09977
13039,greening,718875.0,2417.3967142105103,0.0,1180,590,80.21393,13.02912
12059,greening,668250.0,2409.228105545044,0.0,1090,690,80.24152,13.05362
12832,greening,769500.0,2402.5885529518127,0.0,1160,720,80.24988,13.03466
3951,greening,931500.0,2402.0934448242188,426.21152901649475,350,1010,80.32951,13.2546
13145,greening,688500.0000000001,2400.786687850952,0.0,1190,550,80.20287,13.02638
11177,greening,749250.0,2392.0575799942017,0.0,1010,670,80.23592,13.0753
14045,greening,718875.0,2387.9977474212646,0.0,1270,750,80.25827,13.00484
11844,greening,465750.0,2386.428928375244,0.0,1070,740,80.25534,13.05909
13807,greening,607500.0000000001,2368.2497024536133,0.0,1250,570,80.20846,13.01012
12717,greening,536625.0,2354.9390811920166,0.0,1150,670,80.23604,13.03733
7673,greening,1012500.0,2353.6519255638123,697.697868347168,690,830,80.27994,13.16223
11842,greening,648000.0,2341.042905807495,0.0,1070,720,80.2498,13.05907
11058,greening,678374.9999999999,2339.799690723419,0.0,1000,580,80.21101,13.07794
10286,greening,658125.0,2339.2737550735474,1759.2576160430908,930,560,80.20541,13.09691
10846,greening,769500.0,2337.297016620636,0.0,980,660,80.23313,13.08343
7117,greening,415125.0,2331.7616033554077,0.0,640,770,80.26329,13.17575
11293,greening,688500.0000000001,2331.7186880111694,0.0,1020,730,80.25253,13.07264
11733,greening,749250.0,2331.1783447265625,0.0,1060,730,80.25256,13.06179
11790,greening,506250.0,2324.150269508362,1583.237790107727,1070,200,80.10593,13.05861
12212,greening,546750.0,2321.481768131256,285.4625098705292,1110,20,80.05617,13.04759
12338,greening,718875.0,2315.5368118286133,0.0,1120,180,80.10044,13.04503
10088,greening,718875.0,2314.0520515441895,886.7940101623535,910,780,80.26628,13.10252
12103,greening,678374.9999999999,2308.5130519866943,0.0,1100,30,80.05892,13.05031
13356,greening,364499.99999999994,2307.0210523605347,0.0,1210,460,80.17799,13.02088
12377,greening,708750.0,2303.0979022979736,0.0,1120,570,80.20834,13.04538
10411,greening,749250.0,2301.196551322937,0.0,940,710,80.24693,13.09433
14814,greening,718875.0,2300.1160736083984,0.0,1340,740,80.25556,12.98585
12387,greening,759375.0,2290.752519607544,0.0,1120,670,80.23601,13.04547
10176,greening,617625.0,2289.096529006958,933.2992267608643,920,560,80.2054,13.09963
10964,greening,678374.9999999999,2285.5439801216125,0.0,990,740,80.25527,13.08079
11060,greening,708750.0,2283.86079120636,0.0,1000,600,80.21654,13.07796
12928,greening,718875.0,2282.5118894577026,0.0,1170,580,80.21115,13.03183
11185,greening,698625.0,2278.5316395759583,0.0,1010,750,80.25806,13.07537
11404,greening,627750.0,2274.490635871887,0.0,1030,740,80.25531,13.06994
11400,greening,678374.9999999999,2265.003109931946,0.0,1030,700,80.24424,13.0699
9966,greening,617625.0,2262.437584877014,1440.0526418685913,900,660,80.23306,13.10513
11956,greening,556875.0000000001,2252.413924217224,0.0,1080,760,80.26088,13.05639
11883,greening,678374.9999999999,2245.067847251892,0.0,1080,30,80.0589,13.05573
10723,greening,739125.0000000001,2243.383617401123,0.0,970,530,80.19715,13.08604
16091,greening,728999.9999999999,2238.4271314144135,0.0,1460,310,80.13673,12.95293
11296,greening,587250.0,2226.430458545685,0.0,1020,760,80.26083,13.07266
12816,greening,607500.0000000001,2221.4022254943848,0.0,1160,560,80.20561,13.03452
10740,greening,688500.0000000001,2209.9927463531494,0.0,970,700,80.24419,13.08618
13258,greening,607500.0000000001,2209.6232647895813,0.0,1200,580,80.21118,13.02369
11623,greening,536625.0,2208.2359580993652,0.0,1050,730,80.25255,13.0645
7345,greening,637875.0,2195.6436066627502,2044.881869316101,660,850,80.28545,13.17039
4823,greening,637875.0,2191.3871030807495,2129.243886947632,430,930,80.30742,13.23284
12450,greening,658125.0,2186.7129397392273,0.0,1130,200,80.10599,13.04234
10860,greening,627750.0,2181.0227160453796,0.0,980,800,80.27187,13.08355
9730,greening,648000.0,2172.7998838424683,0.0,880,500,80.18876,13.11042
12926,greening,708750.0,2172.7490406036377,0.0,1170,560,80.20562,13.03181
10856,greening,607500.0000000001,2165.646478652954,0.0,980,760,80.2608,13.08351
11178,greening,637875.0,2162.2409448623657,0.0,1010,680,80.23869,13.07531
12441,greening,597375.0,2149.682493209839,0.0,1130,110,80.08109,13.04225
10099,greening,972000.0,2147.0677176713943,0.0,910,890,80.29672,13.1026
13053,greening,475875.0,2143.9770221710205,0.0,1180,730,80.25266,13.02924
12831,greening,597375.0,2143.6826429367065,0.0,1160,710,80.24711,13.03465
13110,greening,627750.0,2141.242971420288,0.0,1190,200,80.10605,13.02606
9841,greening,486000.0,2138.5245423316956,1810.5526447296143,890,510,80.19154,13.10772
13935,greening,698625.0,2137.1407022476196,0.0,1260,750,80.25826,13.00755
7544,greening,648000.0,2131.7445182800293,1076.9915256500244,680,640,80.22734,13.16479
13705,greening,506250.0,2131.3617305755615,0.0,1240,650,80.23058,13.0129
11634,greening,688500.0000000001,2128.674143910408,58.778730392456055,1050,840,80.28299,13.06459
11518,greening,688500.0000000001,2127.3939643502235,0.0,1040,780,80.26638,13.06726
7343,greening,941625.0000000001,2127.373521953821,773.1605062484741,660,830,80.27992,13.17037
7974,greening,688500.0000000001,2121.0721530914307,0.0,720,540,80.19969,13.15386
12336,greening,648000.0,2111.9130144119263,0.0,1120,160,80.09491,13.04501
9960,greening,597375.0,2102.9090461730957,35.90717697143555,900,600,80.21646,13.10508
13368,greening,627750.0,2093.32914352417,0.0,1210,580,80.21119,13.02098
15038,greening,658125.0,2070.9480476379395,0.0,1360,780,80.26664,12.98045
12922,greening,688500.0000000001,2070.8261642456055,0.0,1170,520,80.19455,13.03178
11936,greening,668250.0,2052.711546897888,0.0,1080,560,80.20554,13.05623
13147,greening,637875.0,2051.6397926807404,0.0,1190,570,80.2084,13.0264
9574,greening,516375.0,2036.523962020874,0.0,870,40,80.06145,13.1127
12229,greening,607500.0000000001,2035.9160499572754,0.0,1110,190,80.1032,13.04775
13499,greening,546750.0,2035.1317462921143,0.0,1220,790,80.26929,13.01844
9916,greening,506250.0,2032.0521259307861,0.0,900,160,80.09469,13.10469
11509,greening,415125.0,2023.435975074768,0.0,1040,690,80.24148,13.06718
5707,greening,880875.0,2003.7951893806458,1965.8689303398132,510,970,80.31856,13.21117
9465,greening,475875.0,2000.2196979522705,0.0,860,50,80.06421,13.11543
12392,greening,516375.0,1995.9306993484497,0.0,1120,720,80.24984,13.04551
11885,greening,567000.0,1989.1253185272217,0.0,1080,50,80.06444,13.05575
12559,greening,617625.0,1975.525011062622,0.0,1140,190,80.10323,13.03962
11403,greening,597375.0,1971.9058179855347,0.0,1030,730,80.25254,13.06993
11057,greening,607500.0000000001,1960.8121128082275,0.0,1000,570,80.20824,13.07793
11070,greening,648000.0,1960.469654083252,0.0,1000,700,80.24421,13.07804
11411,greening,648000.0,1958.8031294345856,132.6834602355957,1030,810,80.27467,13.06999
12439,greening,597375.0,1943.715579032898,0.0,1130,90,80.07555,13.04223
10746,greening,597375.0,1939.2586994171143,0.0,970,760,80.26079,13.08623
12445,greening,637875.0,1938.8090476989746,0.0,1130,150,80.09215,13.04229
13594,greening,567000.0,1920.2374324798584,0.0,1230,640,80.2278,13.0156
10726,greening,617625.0,1917.5843591690063,0.0,970,560,80.20545,13.08606
